code,name,market,marcap,updated_at
089590,제주항공,KOSPI,448363876600.0,2026-02-08T07:59:48.410244
089600,KT나스미디어,KOSDAQ,143907947720.0,2026-02-08T07:59:48.410244
089790,제이티,KOSDAQ,66019283200.0,2026-02-08T07:59:48.410244
089850,유비벨록스,KOSDAQ,79395772610.0,2026-02-08T07:59:48.410244
089860,롯데렌탈,KOSPI,1165531354800.0,2026-02-08T07:59:48.410244
089890,코세스,KOSDAQ,382283374100.0,2026-02-08T07:59:48.410244
089970,브이엠,KOSDAQ,665218688750.0,2026-02-08T07:59:48.410244
089980,상아프론테크,KOSDAQ,275011436400.0,2026-02-08T07:59:48.410244
090080,평화산업,KOSPI,51937537014.0,2026-02-08T07:59:48.410244
090150,아이윈,KOSDAQ,29647707444.0,2026-02-08T07:59:48.410244
090350,노루페인트,KOSPI,165600000000.0,2026-02-08T07:59:48.410244
090355,노루페인트우,KOSPI,5696449800.0,2026-02-08T07:59:48.410244
090360,로보스타,KOSDAQ,732225000000.0,2026-02-08T07:59:48.410244
090370,메타랩스,KOSPI,42661732257.0,2026-02-08T07:59:48.410244
090410,덕신이피씨,KOSDAQ,55853923140.0,2026-02-08T07:59:48.410244
090430,아모레퍼시픽,KOSPI,8031055810700.0,2026-02-08T07:59:48.410244
090435,아모레퍼시픽우,KOSPI,518389453000.0,2026-02-08T07:59:48.410244
090460,비에이치,KOSPI,573096146000.0,2026-02-08T07:59:48.410244
090470,제이스텍,KOSDAQ,92800714140.0,2026-02-08T07:59:48.410244
090710,휴림로봇,KOSDAQ,1644925602690.0,2026-02-08T07:59:48.410244
090850,현대이지웰,KOSDAQ,124193468030.0,2026-02-08T07:59:48.410244
091120,이엠텍,KOSDAQ,125070432800.0,2026-02-08T07:59:48.410244
091340,S&K폴리텍,KOSDAQ,27035595510.0,2026-02-08T07:59:48.410244
091440,한울소재과학,KOSDAQ,85898994325.0,2026-02-08T07:59:48.410244
091580,상신이디피,KOSDAQ,196591230250.0,2026-02-08T07:59:48.410244
091590,남화토건,KOSDAQ,42264000000.0,2026-02-08T07:59:48.410244
091700,파트론,KOSDAQ GLOBAL,386100000000.0,2026-02-08T07:59:48.410244
091810,티웨이항공,KOSPI,460298127950.0,2026-02-08T07:59:48.410244
091970,나노캠텍,KOSDAQ,20720646650.0,2026-02-08T07:59:48.410244
092040,아미코젠,KOSDAQ,94350912009.0,2026-02-08T07:59:48.410244
092070,디엔에프,KOSDAQ,225998386740.0,2026-02-08T07:59:48.410244
092130,이크레더블,KOSDAQ,186434928000.0,2026-02-08T07:59:48.410244
092190,서울바이오시스,KOSDAQ,133247652615.0,2026-02-08T07:59:48.410244
092200,디아이씨,KOSPI,389663461380.0,2026-02-08T07:59:48.410244
092220,KEC,KOSPI,151576171455.0,2026-02-08T07:59:48.410244
092230,KPX홀딩스,KOSPI,319383237600.0,2026-02-08T07:59:48.410244
092300,현우산업,KOSDAQ,70252207100.0,2026-02-08T07:59:48.410244
092440,기신정기,KOSPI,68328000000.0,2026-02-08T07:59:48.410244
092460,한라IMS,KOSDAQ,250485715200.0,2026-02-08T07:59:48.410244
092600,앤씨앤,KOSDAQ,18310967410.0,2026-02-08T07:59:48.410244
092730,네오팜,KOSDAQ,314308864290.0,2026-02-08T07:59:48.410244
092780,DYP,KOSPI,69924522600.0,2026-02-08T07:59:48.410244
092790,넥스틸,KOSPI,280041540000.0,2026-02-08T07:59:48.410244
092870,엑시콘,KOSDAQ,366727395700.0,2026-02-08T07:59:48.410244
093050,LF,KOSPI,590648000000.0,2026-02-08T07:59:48.410244
093190,빅솔론,KOSDAQ,138520116000.0,2026-02-08T07:59:48.410244
093240,형지엘리트,KOSPI,51481337319.0,2026-02-08T07:59:48.410244
093320,케이아이엔엑스,KOSDAQ,620736000000.0,2026-02-08T07:59:48.410244
093370,후성,KOSPI,855897533400.0,2026-02-08T07:59:48.410244
093380,풍강,KOSDAQ,27168110750.0,2026-02-08T07:59:48.410244
093520,매커스,KOSDAQ,312296178600.0,2026-02-08T07:59:48.410244
093640,케이알엠,KOSDAQ,114183478500.0,2026-02-08T07:59:48.410244
093920,서원인텍,KOSDAQ,95790000000.0,2026-02-08T07:59:48.410244
094170,동운아나텍,KOSDAQ,626252583200.0,2026-02-08T07:59:48.410244
094280,효성ITX,KOSPI,146673558000.0,2026-02-08T07:59:48.410244
094360,칩스앤미디어,KOSDAQ,397709631060.0,2026-02-08T07:59:48.410244
094480,갤럭시아머니트리,KOSDAQ,406813420060.0,2026-02-08T07:59:48.410244
094800,맵스리얼티,KOSPI,537510776490.0,2026-02-08T07:59:48.410244
094820,일진파워,KOSDAQ,243219576170.0,2026-02-08T07:59:48.410244
094840,슈프리마에이치큐,KOSDAQ,71208512000.0,2026-02-08T07:59:48.410244
094850,참좋은여행,KOSDAQ,85120000000.0,2026-02-08T07:59:48.410244
094860,네오리진,KOSDAQ,37012160636.0,2026-02-08T07:59:48.410244
094940,푸른기술,KOSDAQ,91389948980.0,2026-02-08T07:59:48.410244
094970,제이엠티,KOSDAQ,44550318400.0,2026-02-08T07:59:48.410244
095190,이엠코리아,KOSDAQ,152709481080.0,2026-02-08T07:59:48.410244
095270,웨이브일렉트로,KOSDAQ,61729483770.0,2026-02-08T07:59:48.410244
095340,ISC,KOSDAQ GLOBAL,3465718983000.0,2026-02-08T07:59:48.410244
095500,미래나노텍,KOSDAQ,347932188780.0,2026-02-08T07:59:48.410244
095570,AJ네트웍스,KOSPI,239387095110.0,2026-02-08T07:59:48.410244
095610,테스,KOSDAQ,1332378432400.0,2026-02-08T07:59:48.410244
095660,네오위즈,KOSDAQ,603248121600.0,2026-02-08T07:59:48.410244
095700,제넥신,KOSDAQ,201288983480.0,2026-02-08T07:59:48.410244
095720,웅진씽크빅,KOSPI,131907834870.0,2026-02-08T07:59:48.410244
095910,에스에너지,KOSDAQ,31491378875.0,2026-02-08T07:59:48.410244
096240,크레버스,KOSDAQ,118898016600.0,2026-02-08T07:59:48.410244
096250,와이즈넛,KOSDAQ,146943133920.0,2026-02-08T07:59:48.410244
096350,대창솔루션,KOSDAQ,77763547820.0,2026-02-08T07:59:48.410244
096530,씨젠,KOSDAQ,1350041944900.0,2026-02-08T07:59:48.410244
096610,알에프세미,KOSDAQ,51550708615.0,2026-02-08T07:59:48.410244
096630,에스코넥,KOSDAQ,51915576864.0,2026-02-08T07:59:48.410244
096690,에이루트,KOSDAQ,43905299407.0,2026-02-08T07:59:48.410244
096760,JW홀딩스,KOSPI,301613763360.0,2026-02-08T07:59:48.410244
096770,SK이노베이션,KOSPI,17953406085600.0,2026-02-08T07:59:48.410244
096775,SK이노베이션우,KOSPI,85766866200.0,2026-02-08T07:59:48.410244
096870,엘디티,KOSDAQ,18908217735.0,2026-02-08T07:59:48.410244
097230,HJ중공업,KOSPI,2108396282400.0,2026-02-08T07:59:48.410244
097520,엠씨넥스,KOSPI,494202600000.0,2026-02-08T07:59:48.410244
097780,에코볼트,KOSDAQ,52761933302.0,2026-02-08T07:59:48.410244
097800,윈팩,KOSDAQ,73410223202.0,2026-02-08T07:59:48.410244
097870,효성오앤비,KOSDAQ,52383300000.0,2026-02-08T07:59:48.410244
097950,CJ제일제당,KOSPI,3289339641000.0,2026-02-08T07:59:48.410244
097955,CJ제일제당 우,KOSPI,184114957100.0,2026-02-08T07:59:48.410244
098070,한텍,KOSDAQ,387015706800.0,2026-02-08T07:59:48.410244
098120,마이크로컨텍솔,KOSDAQ,169164788100.0,2026-02-08T07:59:48.410244
098460,고영,KOSDAQ,2251875964000.0,2026-02-08T07:59:48.410244
098660,에스티오,KOSDAQ,19214000112.0,2026-02-08T07:59:48.410244
099190,아이센스,KOSDAQ,508537996920.0,2026-02-08T07:59:48.410244
099220,SDN,KOSDAQ,76894110400.0,2026-02-08T07:59:48.410244
099320,쎄트렉아이,KOSDAQ,2047888986000.0,2026-02-08T07:59:48.410244
099390,브레인즈컴퍼니,KOSDAQ,38496847270.0,2026-02-08T07:59:48.410244
099410,동방선기,KOSDAQ,78680000000.0,2026-02-08T07:59:48.410244
099430,바이오플러스,KOSDAQ,315600496640.0,2026-02-08T07:59:48.410244
099440,스맥,KOSDAQ,393764383380.0,2026-02-08T07:59:48.410244
099520,DGI,KOSDAQ,58141862016.0,2026-02-08T07:59:48.410244
099750,이지케어텍,KOSDAQ,122113006620.0,2026-02-08T07:59:48.410244
100030,인지소프트,KOSDAQ,71584965200.0,2026-02-08T07:59:48.410244
100090,SK오션플랜트,KOSPI,1054006036230.0,2026-02-08T07:59:48.410244
100120,뷰웍스,KOSDAQ,235872000000.0,2026-02-08T07:59:48.410244
100130,동국S&C,KOSDAQ,108400271000.0,2026-02-08T07:59:48.410244
100220,비상교육,KOSPI,67063183560.0,2026-02-08T07:59:48.410244
100250,진양홀딩스,KOSPI,168524305380.0,2026-02-08T07:59:48.410244
100590,머큐리,KOSDAQ,56671482340.0,2026-02-08T07:59:48.410244
100660,서암기계공업,KOSDAQ,61236000000.0,2026-02-08T07:59:48.410244
100700,세운메디칼,KOSDAQ,112785000000.0,2026-02-08T07:59:48.410244
100790,미래에셋벤처투자,KOSDAQ,1309522228100.0,2026-02-08T07:59:48.410244
100840,SNT에너지,KOSPI,859286533650.0,2026-02-08T07:59:48.410244
101000,KS인더스트리,KOSDAQ,37895226666.0,2026-02-08T07:59:48.410244
101140,인바이오젠,KOSPI,110486376000.0,2026-02-08T07:59:48.410244
101160,월덱스,KOSDAQ,425158069750.0,2026-02-08T07:59:48.410244
101170,우림피티에스,KOSDAQ,213435000000.0,2026-02-08T07:59:48.410244
101240,씨큐브,KOSDAQ,42142193200.0,2026-02-08T07:59:48.410244
101330,모베이스,KOSDAQ,153927742850.0,2026-02-08T07:59:48.410244
101360,에코앤드림,KOSDAQ,349675001240.0,2026-02-08T07:59:48.410244
101390,아이엠,KOSDAQ,5510084184.0,2026-02-08T07:59:48.410244
101400,엔시트론,KOSDAQ,31702828500.0,2026-02-08T07:59:48.410244
101490,에스앤에스텍,KOSDAQ,1819865178700.0,2026-02-08T07:59:48.410244
101530,해태제과식품,KOSPI,199450230700.0,2026-02-08T07:59:48.410244
101670,하이드로리튬,KOSDAQ,128533596100.0,2026-02-08T07:59:48.410244
101680,한국정밀기계,KOSDAQ,24077460000.0,2026-02-08T07:59:48.410244
101730,위메이드맥스,KOSDAQ,547235457580.0,2026-02-08T07:59:48.410244
101930,인화정공,KOSDAQ,372546788700.0,2026-02-08T07:59:48.410244
101970,우양에이치씨,KOSDAQ,181325510340.0,2026-02-08T07:59:48.410244
102120,어보브반도체,KOSDAQ,210168500460.0,2026-02-08T07:59:48.410244
102260,동성케미컬,KOSPI,213502245705.0,2026-02-08T07:59:48.410244
102370,케이옥션,KOSDAQ,98705886250.0,2026-02-08T07:59:48.410244
102460,이연제약,KOSPI,215421139490.0,2026-02-08T07:59:48.410244
102710,이엔에프테크놀로지,KOSDAQ,814406652000.0,2026-02-08T07:59:48.410244
102940,코오롱생명과학,KOSDAQ,828902400000.0,2026-02-08T07:59:48.410244
103140,풍산,KOSPI,3009807457200.0,2026-02-08T07:59:48.410244
103230,에스앤더블류,KOSDAQ,28584000000.0,2026-02-08T07:59:48.410244
103590,일진전기,KOSPI,3037559343000.0,2026-02-08T07:59:48.410244
103840,우양,KOSDAQ,49999437540.0,2026-02-08T07:59:48.410244
104040,대성파인텍,KOSDAQ,96796970372.0,2026-02-08T07:59:48.410244
104200,NHN벅스,KOSDAQ,88223922500.0,2026-02-08T07:59:48.410244
104460,디와이피엔에프,KOSDAQ,156719704900.0,2026-02-08T07:59:48.410244
104480,티케이케미칼,KOSDAQ,168883716372.0,2026-02-08T07:59:48.410244
104540,코렌텍,KOSDAQ,83107310000.0,2026-02-08T07:59:48.410244
104620,노랑풍선,KOSDAQ,90776980800.0,2026-02-08T07:59:48.410244
104700,한국철강,KOSPI,336798000000.0,2026-02-08T07:59:48.410244
104830,원익머트리얼즈,KOSDAQ,527644800000.0,2026-02-08T07:59:48.410244
105330,케이엔더블유,KOSDAQ,87687752880.0,2026-02-08T07:59:48.410244
105550,엣지파운드리,KOSDAQ,113780145103.0,2026-02-08T07:59:48.410244
105560,KB금융,KOSPI,55666572931500.0,2026-02-08T07:59:48.410244
105630,한세실업,KOSPI,606000000000.0,2026-02-08T07:59:48.410244
105740,디케이락,KOSDAQ,98227835580.0,2026-02-08T07:59:48.410244
105760,포스뱅크,KOSDAQ,52387793050.0,2026-02-08T07:59:48.410244
105840,우진,KOSPI,494842915000.0,2026-02-08T07:59:48.410244
106080,케이이엠텍,KOSDAQ,16594034688.0,2026-02-08T07:59:48.410244
106190,하이텍팜,KOSDAQ,143441503770.0,2026-02-08T07:59:48.410244
106240,파인테크닉스,KOSDAQ,42079038375.0,2026-02-08T07:59:48.410244
106520,노블엠앤비,KOSDAQ,15904036272.0,2026-02-08T07:59:48.410244
107590,미원홀딩스,KOSPI,158688000000.0,2026-02-08T07:59:48.410244
107600,새빗켐,KOSDAQ,182413749600.0,2026-02-08T07:59:48.410244
107640,한중엔시에스,KOSDAQ,445088848600.0,2026-02-08T07:59:48.410244
108230,톱텍,KOSDAQ,184412738250.0,2026-02-08T07:59:48.410244
108320,LX세미콘,KOSPI,879898630000.0,2026-02-08T07:59:48.410244
108380,대양전기공업,KOSDAQ,259753090950.0,2026-02-08T07:59:48.410244
108490,로보티즈,KOSDAQ,3999321144000.0,2026-02-08T07:59:48.410244
108670,LX하우시스,KOSPI,258717279500.0,2026-02-08T07:59:48.410244
108675,LX하우시스우,KOSPI,16961181900.0,2026-02-08T07:59:48.410244
108860,셀바스AI,KOSDAQ,320016853100.0,2026-02-08T07:59:48.410244
109070,주성코퍼레이션,KOSPI,42512235150.0,2026-02-08T07:59:48.410244
109080,옵티시스,KOSDAQ,48525960000.0,2026-02-08T07:59:48.410244
109610,에스와이,KOSDAQ,148923033000.0,2026-02-08T07:59:48.410244
109670,씨싸이트,KOSDAQ,36070200360.0,2026-02-08T07:59:48.410244
109740,디에스케이,KOSDAQ,191285301600.0,2026-02-08T07:59:48.410244
109820,진매트릭스,KOSDAQ,50270322600.0,2026-02-08T07:59:48.410244
109860,동일금속,KOSDAQ,69706000000.0,2026-02-08T07:59:48.410244
109960,앱토크롬,KOSDAQ,52989424560.0,2026-02-08T07:59:48.410244
110020,전진바이오팜,KOSDAQ,20608683550.0,2026-02-08T07:59:48.410244
110790,크리스에프앤씨,KOSDAQ,93606685200.0,2026-02-08T07:59:48.410244
110990,디아이티,KOSDAQ,395010000000.0,2026-02-08T07:59:48.410244
111110,호전실업,KOSPI,74726720000.0,2026-02-08T07:59:48.410244
111380,동인기연,KOSPI,90142880000.0,2026-02-08T07:59:48.410244
111710,남화산업,KOSDAQ,86469600000.0,2026-02-08T07:59:48.410244
111770,영원무역,KOSPI,3899409184000.0,2026-02-08T07:59:48.410244
112040,위메이드,KOSDAQ,957347220600.0,2026-02-08T07:59:48.410244
112290,와이씨켐,KOSDAQ,232542535000.0,2026-02-08T07:59:48.410244
112610,씨에스윈드,KOSPI,1743787514050.0,2026-02-08T07:59:48.410244
113810,디젠스,KOSDAQ,24373154097.0,2026-02-08T07:59:48.410244
114090,GKL,KOSPI,797319586300.0,2026-02-08T07:59:48.410244
114190,강원에너지,KOSDAQ,405690780140.0,2026-02-08T07:59:48.410244
114450,그린생명과학,KOSDAQ,57200000000.0,2026-02-08T07:59:48.410244
114630,폴라리스우노,KOSDAQ,42126875492.0,2026-02-08T07:59:48.410244
114810,한솔아이원스,KOSDAQ,344261814960.0,2026-02-08T07:59:48.410244
114840,아이패밀리에스씨,KOSDAQ,257027316000.0,2026-02-08T07:59:48.410244
115160,휴맥스,KOSDAQ,39353260980.0,2026-02-08T07:59:48.410244
115180,큐리언트,KOSDAQ,1208735677500.0,2026-02-08T07:59:48.410244
115310,인포바인,KOSDAQ,248087009100.0,2026-02-08T07:59:48.410244
115440,우리넷,KOSDAQ,80309532480.0,2026-02-08T07:59:48.410244
115450,HLB테라퓨틱스,KOSDAQ,243020917440.0,2026-02-08T07:59:48.410244
115480,씨유메디칼,KOSDAQ,38799717120.0,2026-02-08T07:59:48.410244
115500,케이씨에스,KOSDAQ,110280000000.0,2026-02-08T07:59:48.410244
115530,씨엔플러스,KOSDAQ,22087975000.0,2026-02-08T07:59:48.410244
115570,스타플렉스,KOSDAQ,23873678920.0,2026-02-08T07:59:48.410244
115610,이미지스,KOSDAQ,48575140590.0,2026-02-08T07:59:48.410244
117580,대성에너지,KOSPI,220275000000.0,2026-02-08T07:59:48.410244
117670,알파칩스,KOSDAQ,126972802520.0,2026-02-08T07:59:48.410244
117730,티로보틱스,KOSDAQ,505150188000.0,2026-02-08T07:59:48.410244
118000,메타케어,KOSPI,51704986564.0,2026-02-08T07:59:48.410244
118990,모트렉스,KOSDAQ,229973407500.0,2026-02-08T07:59:48.410244
119500,포메탈,KOSDAQ,53786433280.0,2026-02-08T07:59:48.410244
119610,인터로조,KOSDAQ,212067419260.0,2026-02-08T07:59:48.410244
119650,KC코트렐,KOSPI,100782913662.0,2026-02-08T07:59:48.410244
119830,아이텍,KOSDAQ,204718769280.0,2026-02-08T07:59:48.410244
119850,지엔씨에너지,KOSDAQ,621768760200.0,2026-02-08T07:59:48.410244
120030,조선선재,KOSPI,127777341600.0,2026-02-08T07:59:48.410244
120110,코오롱인더,KOSPI,1524557641400.0,2026-02-08T07:59:48.410244
120115,코오롱인더우,KOSPI,73071504000.0,2026-02-08T07:59:48.410244
120240,대정화금,KOSDAQ,93043659540.0,2026-02-08T07:59:48.410244
121440,골프존홀딩스,KOSDAQ,208186935480.0,2026-02-08T07:59:48.410244
121600,나노신소재,KOSDAQ,782737343100.0,2026-02-08T07:59:48.410244
121800,비덴트,KOSDAQ,256309348520.0,2026-02-08T07:59:48.410244
121850,코이즈,KOSDAQ,13653919820.0,2026-02-08T07:59:48.410244
121890,에스디시스템,KOSDAQ,20070083460.0,2026-02-08T07:59:48.410244
122310,제노레이,KOSDAQ,60034606500.0,2026-02-08T07:59:48.410244
122350,삼기,KOSDAQ,69471043536.0,2026-02-08T07:59:48.410244
122450,KX,KOSDAQ,156197121490.0,2026-02-08T07:59:48.410244
122640,예스티,KOSDAQ,471831044100.0,2026-02-08T07:59:48.410244
122690,서진오토모티브,KOSDAQ,61275185730.0,2026-02-08T07:59:48.410244
122870,와이지엔터테인먼트,KOSDAQ,1310242534900.0,2026-02-08T07:59:48.410244
122900,아이마켓코리아,KOSPI,266427854800.0,2026-02-08T07:59:48.410244
122990,와이솔,KOSDAQ,165428693010.0,2026-02-08T07:59:48.410244
123010,아이윈플러스,KOSDAQ,43599153570.0,2026-02-08T07:59:48.410244
123040,엠에스오토텍,KOSDAQ,139347965275.0,2026-02-08T07:59:48.410244
123330,제닉,KOSDAQ,186068678000.0,2026-02-08T07:59:48.410244
123410,코리아에프티,KOSDAQ,211592086400.0,2026-02-08T07:59:48.410244
123420,위메이드플레이,KOSDAQ,83152391920.0,2026-02-08T07:59:48.410244
123570,이엠넷,KOSDAQ,42480480746.0,2026-02-08T07:59:48.410244
123690,한국화장품,KOSPI,161965440000.0,2026-02-08T07:59:48.410244
123700,SJM,KOSPI,57660098110.0,2026-02-08T07:59:48.410244
123750,알톤,KOSDAQ,34861122295.0,2026-02-08T07:59:48.410244
123840,뉴온,KOSDAQ,58498308133.0,2026-02-08T07:59:48.410244
123860,아나패스,KOSDAQ,206098055000.0,2026-02-08T07:59:48.410244
123890,한국자산신탁,KOSPI,323067164640.0,2026-02-08T07:59:48.410244
124500,아이티센글로벌,KOSDAQ,1054645752150.0,2026-02-08T07:59:48.410244
124560,태웅로직스,KOSDAQ,104933397810.0,2026-02-08T07:59:48.410244
125020,티씨머티리얼즈,KOSDAQ,144183633250.0,2026-02-08T07:59:48.410244
125210,아모그린텍,KOSDAQ,117127209000.0,2026-02-08T07:59:48.410244
125490,한라캐스트,KOSDAQ,704495393600.0,2026-02-08T07:59:48.410244
126340,비나텍,KOSDAQ,762929116400.0,2026-02-08T07:59:48.410244
126560,현대퓨처넷,KOSPI,376894071900.0,2026-02-08T07:59:48.410244
126600,BGF에코머티리얼즈,KOSDAQ,248870754535.0,2026-02-08T07:59:48.410244
126640,화신정공,KOSDAQ,51006349050.0,2026-02-08T07:59:48.410244
126700,하이비젼시스템,KOSDAQ,252073429440.0,2026-02-08T07:59:48.410244
126720,수산인더스트리,KOSPI,370007400000.0,2026-02-08T07:59:48.410244
126730,코칩,KOSDAQ,139626813200.0,2026-02-08T07:59:48.410244
126880,제이엔케이글로벌,KOSDAQ,87366459795.0,2026-02-08T07:59:48.410244
127120,제이에스링크,KOSDAQ,952680125100.0,2026-02-08T07:59:48.410244
127710,아시아경제,KOSDAQ,38219969790.0,2026-02-08T07:59:48.410244
127980,화인써키트,KOSDAQ,64058100440.0,2026-02-08T07:59:48.410244
128540,에코캡,KOSDAQ,62722581000.0,2026-02-08T07:59:48.410244
128660,피제이메탈,KOSDAQ,82099151390.0,2026-02-08T07:59:48.410244
128820,대성산업,KOSPI,381335079540.0,2026-02-08T07:59:48.410244
128940,한미약품,KOSPI,7071667032000.0,2026-02-08T07:59:48.410244
129260,인터지스,KOSPI,74518424370.0,2026-02-08T07:59:48.410244
129890,앱코,KOSDAQ,41537589024.0,2026-02-08T07:59:48.410244
129920,대성하이텍,KOSDAQ,71729727190.0,2026-02-08T07:59:48.410244
130500,GH신소재,KOSDAQ,36798981560.0,2026-02-08T07:59:48.410244
130580,나이스디앤비,KOSDAQ,87010000000.0,2026-02-08T07:59:48.410244
130660,한전산업,KOSPI,548658000000.0,2026-02-08T07:59:48.410244
130740,티피씨글로벌,KOSDAQ,25259760960.0,2026-02-08T07:59:48.410244
131030,옵투스제약,KOSDAQ,133761152200.0,2026-02-08T07:59:48.410244
131090,시큐브,KOSDAQ,30960000000.0,2026-02-08T07:59:48.410244
131100,티엔엔터테인먼트,KOSDAQ,44951933256.0,2026-02-08T07:59:48.410244
131180,딜리,KOSDAQ,28733650000.0,2026-02-08T07:59:48.410244
131220,대한과학,KOSDAQ,35110647900.0,2026-02-08T07:59:48.410244
131290,티에스이,KOSDAQ,993316324200.0,2026-02-08T07:59:48.410244
131370,알서포트,KOSDAQ,123845967975.0,2026-02-08T07:59:48.410244
131400,이브이첨단소재,KOSDAQ,108099673948.0,2026-02-08T07:59:48.410244
131760,파인텍,KOSDAQ,33355455744.0,2026-02-08T07:59:48.410244
131970,두산테스나,KOSDAQ GLOBAL,1175096070400.0,2026-02-08T07:59:48.410244
133750,메가엠디,KOSDAQ,44496853377.0,2026-02-08T07:59:48.410244
133820,화인베스틸,KOSPI,58900714674.0,2026-02-08T07:59:48.410244
134060,이퓨쳐,KOSDAQ,19983157500.0,2026-02-08T07:59:48.410244
134380,미원화학,KOSPI,235321676000.0,2026-02-08T07:59:48.410244
134580,탑코미디어,KOSDAQ,87891467667.0,2026-02-08T07:59:48.410244
134790,시디즈,KOSPI,40300000000.0,2026-02-08T07:59:48.410244
136150,원일티엔아이,KOSDAQ,151529022400.0,2026-02-08T07:59:48.410244
136410,아셈스,KOSDAQ,95425457960.0,2026-02-08T07:59:48.410244
136480,하림,KOSDAQ,331374270240.0,2026-02-08T07:59:48.410244
136490,선진,KOSPI,300336398520.0,2026-02-08T07:59:48.410244
136540,윈스테크넷,KOSDAQ,135813990760.0,2026-02-08T07:59:48.410244
137080,나래나노텍,KOSDAQ,53417008260.0,2026-02-08T07:59:48.410244
137310,에스디바이오센서,KOSPI,1057999696380.0,2026-02-08T07:59:48.410244
137400,피엔티,KOSDAQ GLOBAL,1139524016800.0,2026-02-08T07:59:48.410244
137940,넥스트아이,KOSDAQ,24586269696.0,2026-02-08T07:59:48.410244
137950,제이씨케미칼,KOSDAQ,72370395500.0,2026-02-08T07:59:48.410244
138040,메리츠금융지주,KOSPI,21482189369800.0,2026-02-08T07:59:48.410244
138070,신진에스엠,KOSDAQ,32328417788.0,2026-02-08T07:59:48.410244
138080,오이솔루션,KOSDAQ,190793955400.0,2026-02-08T07:59:48.410244
138360,협진,KOSDAQ,233284917660.0,2026-02-08T07:59:48.410244
138490,코오롱ENP,KOSPI,399380000000.0,2026-02-08T07:59:48.410244
138610,나이벡,KOSDAQ,350609324500.0,2026-02-08T07:59:48.410244
138930,BNK금융지주,KOSPI,5741050110500.0,2026-02-08T07:59:48.410244
139050,BF랩스,KOSDAQ,24247965555.0,2026-02-08T07:59:48.410244
139130,iM금융지주,KOSPI,2810930202500.0,2026-02-08T07:59:48.410244
139480,이마트,KOSPI,2820292701800.0,2026-02-08T07:59:48.410244
139670,키네마스터,KOSDAQ,30920193900.0,2026-02-08T07:59:48.410244
139990,아주스틸,KOSPI,121498222890.0,2026-02-08T07:59:48.410244
140070,서플러스글로벌,KOSDAQ,74345880000.0,2026-02-08T07:59:48.410244
140410,메지온,KOSDAQ,4220584046000.0,2026-02-08T07:59:48.410244
140430,카티스,KOSDAQ,38589123158.0,2026-02-08T07:59:48.410244
140520,대창스틸,KOSDAQ,44329410300.0,2026-02-08T07:59:48.410244
140670,알에스오토메이션,KOSDAQ,321637992000.0,2026-02-08T07:59:48.410244
140860,파크시스템스,KOSDAQ GLOBAL,1707140388000.0,2026-02-08T07:59:48.410244
140910,에이리츠,KOSPI,13969290160.0,2026-02-08T07:59:48.410244
141000,비아트론,KOSDAQ,95948503200.0,2026-02-08T07:59:48.410244
141080,리가켐바이오,KOSDAQ GLOBAL,6216435392400.0,2026-02-08T07:59:48.410244
142210,유니트론텍,KOSDAQ,130052339490.0,2026-02-08T07:59:48.410244
142280,녹십자엠에스,KOSDAQ,83271576580.0,2026-02-08T07:59:48.410244
142760,모아라이프플러스,KOSDAQ,65946188560.0,2026-02-08T07:59:48.410244
143160,아이디스,KOSDAQ,201575295900.0,2026-02-08T07:59:48.410244
143210,핸즈코퍼레이션,KOSPI,25047730315.0,2026-02-08T07:59:48.410244
143240,사람인,KOSDAQ,166622812490.0,2026-02-08T07:59:48.410244
143540,영우디에스피,KOSDAQ,46740689960.0,2026-02-08T07:59:48.410244
144510,지씨셀,KOSDAQ,384738376400.0,2026-02-08T07:59:48.410244
144960,뉴파워프라즈마,KOSDAQ,263903448960.0,2026-02-08T07:59:48.410244
145020,휴젤,KOSDAQ GLOBAL,2996032035500.0,2026-02-08T07:59:48.410244
145170,노브랜드,KOSDAQ,66619115700.0,2026-02-08T07:59:48.410244
145210,다이나믹디자인,KOSPI,17654927224.0,2026-02-08T07:59:48.410244
145270,케이탑리츠,KOSPI,43879486662.0,2026-02-08T07:59:48.410244
145720,덴티움,KOSPI,532410723000.0,2026-02-08T07:59:48.410244
145990,삼양사,KOSPI,497623914250.0,2026-02-08T07:59:48.410244
145995,삼양사우,KOSPI,13729597000.0,2026-02-08T07:59:48.410244
146060,율촌,KOSDAQ,46254035970.0,2026-02-08T07:59:48.410244
146320,비씨엔씨,KOSDAQ,196448118050.0,2026-02-08T07:59:48.410244
147760,피엠티,KOSDAQ,45064741890.0,2026-02-08T07:59:48.410244
147830,제룡산업,KOSDAQ,147800000000.0,2026-02-08T07:59:48.410244
148150,세경하이테크,KOSDAQ,174159808200.0,2026-02-08T07:59:48.410244
148250,알엔투테크놀로지,KOSDAQ,29190216480.0,2026-02-08T07:59:48.410244
148780,비큐AI,KOSDAQ,46539673000.0,2026-02-08T07:59:48.410244
148930,에이치와이티씨,KOSDAQ,30881771455.0,2026-02-08T07:59:48.410244
149950,아바텍,KOSDAQ,124239420270.0,2026-02-08T07:59:48.410244
149980,하이로닉,KOSDAQ,107879307670.0,2026-02-08T07:59:48.410244
150900,파수,KOSDAQ,43889707500.0,2026-02-08T07:59:48.410244
151860,KG에코솔루션,KOSDAQ,297994792520.0,2026-02-08T07:59:48.410244
